replicate,attempt_id,n_sampled_group_draws,n_unique_sampled_groups,n_sampled_trials,n_genuine,n_impostor,x_vector_eer,x_vector_auc,x_vector_min_dcf,x_vector_cllr,x_vector_cllr_min,x_vector_calibration_loss,ecapa_tdnn_eer,ecapa_tdnn_auc,ecapa_tdnn_min_dcf,ecapa_tdnn_cllr,ecapa_tdnn_cllr_min,ecapa_tdnn_calibration_loss,difference_eer,difference_auc,difference_min_dcf,difference_cllr,difference_cllr_min,difference_calibration_loss
549,549,87,55,27524,14054,13470,0.16340014847809947,0.913270005638449,0.3225115470934097,0.5633895750851732,0.5207058963802611,0.042683678704912076,0.0459539717891611,0.9915636252532786,0.09073827972263944,0.1759152972410261,0.1654722837843477,0.01044301345667839,0.11744617668893836,-0.07829361961482961,0.23177326737077025,0.3874742778441471,0.3552336125959134,0.032240665248233685
550,550,87,60,26844,13451,13393,0.1928619428059434,0.8952929183277223,0.3791796227531192,0.6068375137344286,0.5799203294522166,0.026917184282212014,0.07003658627641306,0.9828293366739265,0.13874098821497682,0.2603943714520526,0.2510137766592619,0.009380594792790686,0.12282535652953035,-0.08753641834620418,0.2404386345381424,0.34644314228237605,0.3289065527929547,0.017536589489421328
551,551,87,50,23011,9434,13577,0.13302946788212847,0.9384403187878888,0.2605190779796651,0.4937104224246618,0.4396280156276284,0.05408240679703341,0.03762984948060208,0.9942207082464297,0.07303247431335236,0.14825942752555862,0.13686094143157207,0.011398486093986554,0.09539961840152639,-0.05578038945854091,0.18748660366631276,0.34545099489910314,0.3027670741960563,0.04268392070304686
552,552,87,59,28267,15255,13012,0.1727636028281586,0.9087132388094876,0.34279589432763224,0.5704045912371944,0.5488806926833025,0.021523898553891918,0.0646326467875807,0.9842724306726222,0.12847838412123525,0.2408194625384837,0.23535599965847837,0.005463462880005321,0.10813095604057792,-0.07555919186313453,0.214317510206397,0.32958512869871076,0.31352469302482416,0.016060435673886597
553,553,87,53,29869,16141,13728,0.18846415959358156,0.8966030719920273,0.37618121983441666,0.605696638202589,0.5746166101147685,0.03108002808782051,0.07320804195804195,0.9808184785368278,0.1457301623628834,0.2764389269478809,0.2649903496469387,0.011448577300942231,0.11525611763553961,-0.08421540654480053,0.23045105747153327,0.3292577112547081,0.3096262604678298,0.01963145078687828
554,554,87,56,29684,16520,13164,0.2137648131267092,0.8780831412142442,0.4237020695520765,0.6436309102289397,0.6192258498705547,0.024405060358384967,0.09062594955940444,0.9727599180905,0.18018933064936804,0.3348180336790341,0.3186534734071036,0.016164560271930528,0.12313886356730476,-0.09467677687625575,0.24351273890270847,0.3088128765499056,0.30057237646345114,0.008240500086454439
555,555,87,54,25694,12608,13086,0.17820571603240104,0.9105291916235896,0.345791441874953,0.5533612772960492,0.5374026477084649,0.015958629587584316,0.06755311019410057,0.9843094953503608,0.1344016491643334,0.24322386389180567,0.23853632327038055,0.004687540621425124,0.11065260583830047,-0.07378030372677125,0.21138979271061958,0.31013741340424356,0.29886632443808436,0.011271088966159193
556,556,87,52,25226,12279,12947,0.14528462192013594,0.9375879962620571,0.28431621402379237,0.48387414036994014,0.45242749278255173,0.03144664758738841,0.051594964084343865,0.9901704351203786,0.10153822194770735,0.18902572564790926,0.18050983294549958,0.008515892702409683,0.09368965783579208,-0.05258243885832148,0.18277799207608503,0.2948484147220309,0.2719176598370522,0.022930754884978727
557,557,87,55,25951,13460,12491,0.16724041309743015,0.9170965204902954,0.33175479807571406,0.539580198655359,0.5165118256042802,0.023068373051078783,0.054309063893016346,0.9884219580148228,0.10718880149428242,0.20323119833462944,0.19340790263459856,0.009823295700030876,0.1129313492044138,-0.07132543752452736,0.22456599658143164,0.33634900032072956,0.32310392296968166,0.013245077351047907
558,558,87,50,26045,12897,13148,0.1750794758470962,0.9015073566538598,0.34770745320881397,0.599107775391958,0.5606351231826274,0.038472652209330604,0.05567186167325735,0.9877302559779588,0.1080835841976443,0.20268124986135264,0.1980060237425571,0.0046752261187955335,0.11940761417383886,-0.08622289932409899,0.23962386901116967,0.3964265255306054,0.3626290994400703,0.03379742609053507
559,559,87,52,26316,13048,13268,0.1604612601748568,0.9223919423137814,0.31263836576046666,0.5265352589340381,0.5016569907921575,0.024878268141880544,0.0639885438649382,0.9850826934412712,0.12678952434063637,0.2386505400764157,0.2316615277136588,0.006989012362756897,0.09647271630991859,-0.06269075112748979,0.1858488414198303,0.28788471885762235,0.26999546307849875,0.017889255779123647
560,560,87,56,25546,12772,12774,0.15784528656435953,0.9208562037641935,0.30909620529211707,0.5403380704813787,0.5079662886720491,0.03237178180932965,0.04337613529595991,0.9918625323880801,0.0859626636492629,0.17138207651588933,0.1609009242916316,0.010481152224257717,0.11446915126839963,-0.07100632862388656,0.22313354164285415,0.3689559939654894,0.34706536438041746,0.02189062958507193
561,561,87,53,25422,12787,12635,0.1461640728865254,0.9383067098376556,0.2879115360936948,0.4778645287811462,0.4523941385658662,0.025470390215280025,0.046453429264096346,0.9919716889454376,0.09188279214498277,0.1782373852078964,0.16438879778220306,0.013848587425693337,0.09971064362242904,-0.05366497910778201,0.19602874394871203,0.2996271435732498,0.28800534078366313,0.011621802789586688
562,562,87,52,26254,13509,12745,0.17967830521773245,0.9094596192225104,0.3513029353373269,0.5561684373140912,0.5399542690207517,0.016214168293339437,0.07380265008512843,0.9813424530399666,0.14578752708661658,0.2710712512572666,0.26465825470505544,0.00641299655221117,0.10587565513260402,-0.0718828338174562,0.20551540825071035,0.28509718605682455,0.2752960143156963,0.009801171741128267
563,563,87,55,26455,13667,12788,0.19322802627463248,0.8959201766381233,0.3799337572707493,0.5905787820041404,0.5727198223460994,0.017858959658040963,0.06529558961526431,0.9854296097449411,0.12943360735107837,0.2362774832313444,0.22947052816876018,0.006806955062584219,0.12793243665936815,-0.0895094331068178,0.25050014991967096,0.354301298772796,0.34324929417733924,0.011052004595456744
564,564,87,53,25381,11938,13443,0.18091199880978948,0.908006266276927,0.3565050200416202,0.5607726847268191,0.5391943649828101,0.021578319744008922,0.057128497235717876,0.9877134479942845,0.11366906133224441,0.21117928619271892,0.2018668091769762,0.009312477015742726,0.1237835015740716,-0.07970718171735747,0.2428359587093758,0.34959339853410015,0.33732755580583396,0.012265842728266196
565,565,87,58,27168,13898,13270,0.17873075262627716,0.9093298814063882,0.34997171230202,0.5540897777085181,0.535398003782657,0.018691773925861077,0.060889223813112285,0.9866025108327732,0.12028448629334423,0.22304403679618495,0.21948609473310426,0.003557942063080688,0.11784152881316487,-0.07727262942638502,0.22968722600867578,0.33104574091233313,0.31591190904955274,0.01513383186278039
566,566,87,56,26030,13044,12986,0.2046918123275069,0.882302237429472,0.4012586290531643,0.6329311802765941,0.6043043616437396,0.028626818632854545,0.07076851994455567,0.981947121314285,0.13987255541350807,0.2577273784857299,0.24871185588395722,0.009015522601772685,0.13392329238295125,-0.09964488388481296,0.2613860736396562,0.3752038017908642,0.35559250575978235,0.01961129603108186
567,567,87,56,25526,12784,12742,0.16364205256570713,0.918040592084675,0.3257308224905995,0.5450115115461936,0.5206776082050625,0.02433390334113117,0.0513263223983676,0.9896440088841235,0.10042006037212188,0.19260618550543762,0.18417402980432795,0.008432155701109667,0.11231573016733953,-0.07160341679944848,0.22531076211847761,0.35240532604075603,0.3365035784007345,0.015901747640021502
568,568,87,56,26983,13991,12992,0.18426724137931033,0.90096808968591,0.36518076429675234,0.5894390948576096,0.5696650097217035,0.01977408513590606,0.0687584875991709,0.9827816496565525,0.13599232115438037,0.25072780259764865,0.2452723684807075,0.00545543411694116,0.11550875378013943,-0.08181355997064244,0.22918844314237197,0.33871129225996094,0.32439264124099604,0.0143186510189649
569,569,87,59,22870,9763,13107,0.1382467383840696,0.9327100812956705,0.266479952692187,0.517531477370478,0.4613315103877678,0.05619996698271018,0.038820034825361054,0.993133791808878,0.07538010738534706,0.16137265901505704,0.1479513007286724,0.013421358286384633,0.09942670355870853,-0.060423710513207496,0.19109984530683993,0.35615881835542096,0.3133802096590954,0.04277860869632555
570,570,87,56,25124,12562,12562,0.15132940614551824,0.9289465217336531,0.29883776468715173,0.5088762449381974,0.4831119254783506,0.025764319459846807,0.047683489890144884,0.990195840856703,0.09297882502786181,0.1878959015628195,0.17573391078580985,0.012161990777009635,0.10364591625537335,-0.06124931912304987,0.20585893965928992,0.3209803433753779,0.3073780146925407,0.013602328682837173
571,571,87,59,26336,13665,12671,0.1778997438712038,0.907428520539351,0.3542505289440671,0.5629910413080385,0.5507088689679975,0.01228217234004092,0.06695938529088913,0.9835867520392744,0.1324374297625317,0.24599373511357436,0.2412493699900654,0.0047443651235089535,0.11094035858031467,-0.0761582314999234,0.2218130991815354,0.3169973061944641,0.3094594989779321,0.0075378072165319665
572,572,87,54,23648,10790,12858,0.12187210379981464,0.9518821508079052,0.23936247520683257,0.4421769892421987,0.40262196689718255,0.03955502234501618,0.03929564411492122,0.992789712999671,0.07629331353195545,0.1610630299352554,0.14751337764119257,0.013549652294062825,0.08257645968489341,-0.040907562191765834,0.16306916167487712,0.28111395930694333,0.25510858925599,0.026005370050953353
573,573,87,54,29413,15642,13771,0.19696969696969696,0.8919129692507797,0.389068303590566,0.6098350060655162,0.5874968978933478,0.022338108172168414,0.06840557473468865,0.9829797948693922,0.13540269740512592,0.2669649998545742,0.25320302859297583,0.013761971261598394,0.1285641222350083,-0.09106682561861257,0.2536656061854401,0.342870006210942,0.33429386930037197,0.00857613691057002
574,574,87,53,27584,14744,12840,0.17445482866043613,0.9108335134583496,0.34504541052023063,0.5640858329176562,0.5435333571069434,0.020552475810712845,0.062194791101465,0.9854720881232852,0.12287543335649076,0.23376327468765712,0.22744365684491516,0.006319617842741959,0.11226003755897113,-0.07463857466493562,0.22216997716373987,0.3303225582299991,0.3160897002620282,0.014232857967970886
575,575,87,55,27439,13747,13692,0.193908851884312,0.8917878154532577,0.3870696585838897,0.6128106831258772,0.581591451357595,0.03121923176828212,0.06525060013093766,0.984750647319413,0.1281129969429391,0.23578358063751842,0.23117342047395006,0.004610160163568355,0.12865825175337436,-0.09296283186615528,0.2589566616409506,0.37702710248835875,0.350418030883645,0.026609071604713763
576,576,87,55,26555,13636,12919,0.17269138478210388,0.9117297969651872,0.3401259082727951,0.5510440760665198,0.5295676783698736,0.02147639769664622,0.058594895863889704,0.9873312252384836,0.11427836543014783,0.21438781776638782,0.20362373820391128,0.010764079562476547,0.11409648891821418,-0.07560142827329641,0.22584754284264727,0.336656258300132,0.32594394016596234,0.010712318134169674
577,577,87,54,23889,11215,12674,0.1912617030762372,0.8966843983818364,0.37723569851492456,0.6003932434935447,0.5795954824854201,0.020797761008124582,0.07712884529647793,0.9786284417124066,0.1532677364699082,0.2914373266944869,0.27913658120468343,0.012300745489803477,0.11413285777975926,-0.08194404333057015,0.22396796204501634,0.3089559167990578,0.3004589012807367,0.008497015518321105
578,578,87,55,25628,11722,13906,0.17010749018938748,0.9130883953494462,0.336393234580893,0.5541149257541675,0.53263567484566,0.021479250908507552,0.04897166690637135,0.9907069140196518,0.09728593523095193,0.1822511693364176,0.1762551023485519,0.0059960669878657,0.12113582328301613,-0.07761851867020564,0.23910729934994107,0.37186375641774994,0.3563805724971081,0.015483183920641852
579,579,87,51,25423,11908,13515,0.15955660060463553,0.9221750463008357,0.31281579667822024,0.5312535744641198,0.5046808919727402,0.026572682491379562,0.06298286865972455,0.9852414758058172,0.1249872589594587,0.2324146382894354,0.22808505021842684,0.0043295880710085555,0.09657373194491098,-0.06306642950498154,0.18782853771876154,0.2988389361746844,0.2765958417543134,0.022243094420371007
580,580,87,55,26356,13779,12577,0.20227399220799872,0.8869536267088962,0.39609922032612366,0.6236357850350991,0.5934754251522132,0.0301603598828859,0.07417083968357646,0.9812508572276423,0.1471485298575868,0.2691163249619887,0.26113557593246284,0.007980749029525835,0.12810315252442225,-0.09429723051874606,0.24895069046853685,0.3545194600731104,0.33233984921975035,0.022179610853360066
581,581,87,55,27113,13381,13732,0.1789103953366714,0.8966591518775083,0.35227072428128864,0.6309155521233778,0.5647459862626696,0.06616956586070821,0.04762598310515584,0.9903637887720639,0.09362632034984107,0.17996326155629544,0.17326677772893373,0.00669648382736171,0.13128441223151557,-0.09370463689455555,0.25864440393144755,0.45095229056708236,0.39147920853373586,0.0594730820333465
582,582,87,58,25953,12719,13234,0.17054556445519117,0.9168123189592008,0.33931504624144426,0.5378971916809341,0.522132886815678,0.01576430486525604,0.061561443509709886,0.9857013510777947,0.12254166605128326,0.2409022095805104,0.23120027488315756,0.009701934697352838,0.1089841209454813,-0.06888903211859387,0.216773380190161,0.2969949821004237,0.2909326119325205,0.006062370167903203
583,583,87,58,26095,13257,12838,0.20758844384098968,0.8864793296349753,0.4059629386494418,0.6187955311298015,0.5976644598409357,0.02113107128886571,0.07497925624198537,0.9806156134193855,0.14967936529323944,0.27778912708481884,0.26516293022066395,0.012626196864154893,0.1326091875990043,-0.09413628378441019,0.25628357335620233,0.3410064040449826,0.3325015296202718,0.008504874424710818
584,584,87,53,22304,9574,12730,0.15343639022352204,0.9296820229112921,0.3020924042940991,0.5067640123130324,0.47707225438259415,0.029691757930438212,0.05608940881554209,0.9879861273273666,0.11118207517709244,0.2039144080417733,0.19836178957079362,0.005552618470979681,0.09734698140797995,-0.058304104416074476,0.19091032911700667,0.30284960427125907,0.2787104648118005,0.02413913945945853
585,585,87,54,29156,16118,13038,0.19581224114127935,0.8872080819586778,0.3884127226225684,0.6341384273876427,0.5965064044389712,0.03763202294867152,0.06744012904826902,0.9832997681750413,0.13420078919807196,0.2449263698148808,0.2393562888218892,0.005570080992991611,0.12837211209301033,-0.09609168621636344,0.25421193342449644,0.3892120575727619,0.357150115617082,0.03206194195567991
586,586,87,56,26636,12914,13722,0.14021279696837197,0.9397706593394166,0.27736493977390414,0.4707082968690579,0.4503444064961341,0.0203638903729238,0.052578596871612204,0.988839469167134,0.10453014918667383,0.20362561440878793,0.19934899167826955,0.004276622730518376,0.08763420009675976,-0.04906880982771744,0.1728347905872303,0.26708268246027,0.2509954148178646,0.016087267642405423
587,587,87,51,25342,12210,13132,0.15773955773955775,0.918644133915989,0.31306341231714363,0.5448145855126226,0.517285412089199,0.027529173423423647,0.047665847665847666,0.990273024388163,0.09475242001894454,0.18088570793786174,0.17468612257277977,0.006199585365081972,0.11007371007371008,-0.07162889047217402,0.21831099229819909,0.3639288775747609,0.3425992895164192,0.021329588058341675
588,588,87,55,23163,9904,13259,0.1406502423263328,0.9390194361229445,0.27760685399047996,0.48116408847074665,0.45294901223543993,0.028215076235306724,0.04856623586429725,0.9907107249125506,0.09655552493925851,0.18162325862096163,0.17310099588903388,0.008522262731927743,0.09208400646203554,-0.05169128878960616,0.18105132905122145,0.29954082984978503,0.27984801634640605,0.01969281350337898
589,589,87,58,30084,16846,13238,0.20996082156001425,0.874578948851497,0.41770043379915894,0.6750140268679026,0.6315780393873204,0.043435987480582194,0.07614443269376038,0.978746758604564,0.15031890339326398,0.2936707824877077,0.27786346818671026,0.015807314300997466,0.13381638886625385,-0.10416780975306694,0.26738153040589496,0.38134324438019485,0.3537145712006101,0.02762867317958473
